,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1992,7.4,,61,,,,,,10.0,,,,3,,Ray Lucas,,105,,58.1,4,836,8.0,ray-lucas-1,48,12,QB,,131.8,,,,,48,2,94,2.0,2,,,1992,,,Rutgers,,2,,,94,2.0,,,,
1993,4.7,,109,,,,,,11.0,,,,6,,Ray Lucas,,188,,58.0,7,1011,5.4,ray-lucas-1,67,30,QB,,109.1,,,,,67,5,220,3.3,5,,,1993,,,Rutgers,,5,,,220,3.3,,,,
1994,6.5,,156,,,,,,10.0,,,,10,,Ray Lucas,,268,,58.2,16,1869,7.0,ray-lucas-1,67,12,QB,,129.0,,,,,67,2,157,2.3,2,,,1994,,,Rutgers,,2,,,157,2.3,,,,
1995,5.8,,188,,,,,,11.0,,,,11,,Ray Lucas,,347,,54.2,16,2180,6.3,ray-lucas-1,77,36,QB,,115.8,,,,,77,6,276,3.6,6,,,1995,,,Rutgers,,6,,,276,3.6,,,,
Career,6.0,,514,,,,,,,,,,30,,Ray Lucas,,908,,56.6,43,5896,6.5,ray-lucas-1,259,90,QB,,120.2,,,,,259,15,747,2.9,15,,,Career,,,Rutgers,,15,,,747,2.9,,,,
