,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1991,5.3,,16,,,,,,12.0,,,,0,,Todd Collins,,26,,61.5,0,138,5.3,todd-collins-1,4,0,QB,,106.1,,,,,4,0,2,0.5,0,,,1991,,,Michigan,,0,,,2,0.5,,,,
1992,6.9,,66,,,,,,12.0,,,,3,,Todd Collins,,101,,65.3,7,693,6.9,todd-collins-1,10,6,QB,,139.9,,,,,10,1,-34,-3.4,1,,,1992,,,Michigan,,1,,,-34,-3.4,,,,
1993,8.6,,189,,,,,,12.0,,,,7,,Todd Collins,,296,,63.9,17,2509,8.5,todd-collins-1,34,0,QB,,149.3,,,,,34,0,-81,-2.4,0,,,1993,,,Michigan,,0,,,-81,-2.4,,,,
1994,8.1,,186,,,,,,12.0,,,,10,,Todd Collins,,288,,64.6,13,2518,8.7,todd-collins-1,53,0,QB,,146.0,,,,,53,0,-43,-0.8,0,,,1994,,,Michigan,,0,,,-43,-0.8,,,,
Career,8.0,,457,,,,,,,,,,20,,Todd Collins,,711,,64.3,37,5858,8.2,todd-collins-1,101,6,QB,,145.0,,,,,101,1,-156,-1.5,1,,,Career,,,Michigan,,1,,,-156,-1.5,,,,
