,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1989,5.9,,7,,,,,,11.0,,,,0,,Trent Green,,10,,70.0,0,59,5.9,trent-green-1,11,0,QB,,119.6,,,,,11,0,38,3.5,0,,,1989,,,Indiana,,0,,,38,3.5,,,,
1990,5.5,,60,,,,,,12.0,,,,7,,Trent Green,,128,,46.9,4,934,7.3,trent-green-1,78,36,QB,,107.5,,,,,78,6,249,3.2,6,,,1990,,,Indiana,,6,,,249,3.2,,,,
1991,6.6,,200,,,,,,12.0,,,,14,,Trent Green,,339,,59.0,12,2627,7.7,trent-green-1,115,78,QB,,127.5,,,,,115,13,202,1.8,13,,,1991,,,Indiana,,13,,,202,1.8,,,,
1992,5.3,,154,,,,,,10.0,,,,10,,Trent Green,,278,,55.4,7,1780,6.4,trent-green-1,101,6,QB,,110.3,,,,,101,1,27,0.3,1,,,1992,,,Indiana,,1,,,27,0.3,,,,
Career,5.9,,421,,,,,,,,,,31,,Trent Green,,755,,55.8,23,5400,7.2,trent-green-1,305,120,QB,,117.7,,,,,305,20,516,1.7,20,,,Career,,,Indiana,,20,,,516,1.7,,,,
