,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1987,5.0,,79,,,,,,11.0,,,,13,,Brett Favre,,194,,40.7,15,1264,6.5,brett-favre-1,57,6,QB,,107.6,,,,,57,1,169,3.0,1,,,1987,,,Southern Mississippi,,1,,,169,3.0,,,,
1988,7.4,,178,,,,,,11.0,,,,5,,Brett Favre,,319,,55.8,16,2271,7.1,brett-favre-1,51,0,QB,,129.0,,,,,51,0,-15,-0.3,0,,,1988,,,Southern Mississippi,,0,,,-15,-0.3,,,,
1989,6.3,,206,,,,,,11.0,,,,10,,Brett Favre,,381,,54.1,14,2588,6.8,brett-favre-1,43,0,QB,,118.0,,,,,43,0,-25,-0.6,0,,,1989,,,Southern Mississippi,,0,,,-25,-0.6,,,,
1990,5.2,,150,,,,,,11.0,,,,6,,Brett Favre,,275,,54.5,7,1572,5.7,brett-favre-1,42,0,QB,,106.6,,,,,42,0,-218,-5.2,0,,,1990,,,Southern Mississippi,,0,,,-218,-5.2,,,,
Career,6.2,,613,,,,,,,,,,34,,Brett Favre,,1169,,52.4,52,7695,6.6,brett-favre-1,193,6,QB,,116.6,,,,,193,1,-89,-0.5,1,,,Career,,,Southern Mississippi,,1,,,-89,-0.5,,,,
