,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1985,7.0,,61,,,,,,11.0,,,,3,,Billy Joe Tolliver,,124,,49.2,7,863,7.0,billy-joe-tolliver-1,35,12,QB,,121.4,,,,,35,2,3,0.1,2,,,1985,,,Texas Tech,,2,,,3,0.1,,,,
1986,3.3,,145,,,,,,12.0,,,,13,,Billy Joe Tolliver,,333,,43.5,4,1602,4.8,billy-joe-tolliver-1,33,18,QB,,80.1,,,,,33,3,-33,-1.0,3,,,1986,,,Texas Tech,,3,,,-33,-1.0,,,,
1987,5.0,,97,,,,,,11.0,,,,13,,Billy Joe Tolliver,,196,,49.5,7,1422,7.3,billy-joe-tolliver-1,20,0,QB,,109.0,,,,,20,0,-69,-3.5,0,,,1987,,,Texas Tech,,0,,,-69,-3.5,,,,
1988,7.8,,190,,,,,,11.0,,,,11,,Billy Joe Tolliver,,354,,53.7,20,2869,8.1,billy-joe-tolliver-1,55,6,QB,,134.2,,,,,55,1,-182,-3.3,1,,,1988,,,Texas Tech,,1,,,-182,-3.3,,,,
Career,5.7,,493,,,,,,,,,,40,,Billy Joe Tolliver,,1007,,49.0,38,6756,6.7,billy-joe-tolliver-1,143,36,QB,,109.8,,,,,143,6,-281,-2.0,6,,,Career,,,Texas Tech,,6,,,-281,-2.0,,,,
