,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2002,6.9,,123,,,,,,9.0,,,,6,,Charlie Whitehurst,,214,,57.5,10,1554,7.3,charlie-whitehurst-1,43,12,QB,,128.3,,,,,43,2,-20,-0.5,2,,,2002,,,Clemson,,2,,,-20,-0.5,,,,FR
2003,7.3,,288,,,,,,13.0,,,,13,,Charlie Whitehurst,,465,,61.9,21,3561,7.7,charlie-whitehurst-1,92,24,QB,,135.6,,,,,92,4,49,0.5,4,,,2003,,,Clemson,,4,,,49,0.5,,,,SO
2004,4.1,,177,,,,,,11.0,,,,17,,Charlie Whitehurst,,349,,50.7,7,2067,5.9,charlie-whitehurst-1,82,6,QB,,97.3,0.0,2.0,2.0,1.0,81,1,43,0.5,1,,,2004,,,Clemson,,1,,,45,0.5,,,,JR
2005,6.6,,229,,,,,,11.0,,,,10,,Charlie Whitehurst,,340,,67.4,11,2483,7.3,charlie-whitehurst-1,50,18,QB,,133.5,,,,,50,3,26,0.5,3,,,2005,,,Clemson,,3,,,26,0.5,,,,SR
Career,6.3,,817,,,,,,,,,,46,,Charlie Whitehurst,,1368,,59.7,49,9665,7.1,charlie-whitehurst-1,267,60,QB,,124.2,0.0,2.0,2.0,1.0,266,10,98,0.4,10,,,Career,,,Clemson,,10,,,100,0.4,,,,
