,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1999,6.1,,19,,,,,,6.0,,,,1,,Chris Simms,,36,,52.8,2,223,6.2,chris-simms-1,11,0,QB,,117.6,,,,,11,0,22,2.0,0,,,1999,,,Texas,,0,,,22,2.0,,,,
2000,7.8,,67,,,,,,10.0,,,,7,,Chris Simms,,117,,57.3,8,1064,9.1,chris-simms-1,26,0,QB,,144.3,,,,,26,0,-25,-1.0,0,,,2000,,,Texas,,0,,,-25,-1.0,,,,SO
2001,7.0,,214,,,,,,12.0,,,,11,,Chris Simms,,362,,59.1,22,2603,7.2,chris-simms-1,52,36,QB,,133.5,,,,,52,6,-10,-0.2,6,,,2001,,,Texas,,6,,,-10,-0.2,,,,JR
2002,8.0,,235,,,,,,13.0,,,,12,,Chris Simms,,396,,59.3,26,3207,8.1,chris-simms-1,70,24,QB,,143.0,,,,,70,4,-124,-1.8,4,,,2002,,,Texas,,4,,,-124,-1.8,,,,SR
Career,7.5,,535,,,,,,,,,,31,,Chris Simms,,911,,58.7,58,7097,7.8,chris-simms-1,159,60,QB,,138.4,,,,,159,10,-137,-0.9,10,,,Career,,,Texas,,10,,,-137,-0.9,,,,
