,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2001,2.5,,1,,,,,,7.0,,,,0,,Matt Cassel,,2,,50.0,0,5,2.5,matt-cassel-1,4,,QB,,71.0,0.0,12.0,12.0,1.0,3,0,22,7.3,0,,,2001,,,USC,,,,,34,8.5,,,,FR
2002,6.8,,3,,,,,,10.0,,,,0,,Matt Cassel,,4,,75.0,0,27,6.8,matt-cassel-1,1,,QB,,131.7,,,,,1,0,1,1.0,0,,,2002,,,USC,,,,,1,1.0,,,,SO
2003,4.8,,6,,,,,,8.0,,,,0,,Matt Cassel,,13,,46.2,0,63,4.8,matt-cassel-1,1,,QB,,86.9,,,,,1,0,-2,-2.0,0,,,2003,,,USC,,,,,-2,-2.0,,,,JR
2004,3.7,,10,,,,,,9.0,,,,1,,Matt Cassel,,14,,71.4,0,97,6.9,matt-cassel-1,6,,QB,,115.3,,,,,6,0,11,1.8,0,,,2004,,,USC,,,,,11,1.8,,,,SR
Career,4.5,,20,,,,,,,,,,1,,Matt Cassel,,33,,60.6,0,192,5.8,matt-cassel-1,12,,QB,,103.4,0.0,12.0,12.0,1.0,11,0,32,2.9,0,,,Career,,,USC,,,,,44,3.7,,,,
