,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1998,0.0,,0,,,,,,2.0,,,,0,,Joey Harrington,,1,,0.0,0,0,0.0,joey-harrington-1,0,0,QB,,0.0,,,,,,,,,0,,,1998,,,Oregon,,0,,,0,,,,,
1999,7.9,,84,,,,,,8.0,,,,3,,Joey Harrington,,158,,53.2,10,1180,7.5,joey-harrington-1,24,24,QB,,133.0,,,,,24.0,4.0,30.0,1.3,4,,,1999,,,Oregon,,4,,,30,1.3,,,,
2000,6.9,,214,,,,,,12.0,,,,14,,Joey Harrington,,405,,52.8,22,2967,7.3,joey-harrington-1,67,48,QB,,125.4,1.0,18.0,18.0,1.0,66.0,7.0,124.0,1.9,8,,,2000,,,Oregon,,8,,,142,2.1,,,,JR
2001,8.3,,214,,,,,,12.0,,1.0,0.0,6,,Joey Harrington,,364,,58.8,27,2764,7.6,joey-harrington-1,56,42,QB,,143.8,0.0,1.0,1.0,1.0,55.0,7.0,56.0,1.0,7,,,2001,,,Oregon,,7,,,57,1.0,,21.0,21.0,SR
Career,7.6,,512,,,,,,,,1.0,0.0,23,,Joey Harrington,,928,,55.2,59,6911,7.4,joey-harrington-1,147,114,QB,,133.8,1.0,19.0,9.5,2.0,145.0,18.0,210.0,1.4,19,,,Career,,,Oregon,,19,,,229,1.6,,21.0,21.0,
