,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1996,-3.2,,11,,,,,,8.0,,,,6,,Clint Stoerner,,37,,29.7,0,153,4.1,clint-stoerner-1,19,0,QB,,32.0,0.0,29.0,29.0,1.0,18,0,11,0.6,0,,,1996,,,Arkansas,,0,,,40,2.1,,,,
1997,5.6,,173,,,,,,11.0,,,,13,,Clint Stoerner,,357,,48.5,12,2347,6.6,clint-stoerner-1,81,12,QB,,107.5,,,,,81,2,-267,-3.3,2,,,1997,,,Arkansas,,2,,,-267,-3.3,,,,
1998,8.9,,167,,,,,,11.0,,,,8,,Clint Stoerner,,312,,53.5,26,2629,8.4,clint-stoerner-1,52,6,QB,,146.7,0.0,24.0,24.0,1.0,51,1,-57,-1.1,1,,,1998,,,Arkansas,,1,,,-33,-0.6,,,,
1999,7.0,,177,,,,,,11.0,,,,10,,Clint Stoerner,,317,,55.8,19,2293,7.2,clint-stoerner-1,27,12,QB,,130.1,,,,,27,2,-60,-2.2,2,,,1999,,,Arkansas,,2,,,-60,-2.2,,,,
Career,6.7,,528,,,,,,,,,,37,,Clint Stoerner,,1023,,51.6,57,7422,7.3,clint-stoerner-1,179,30,QB,,123.7,0.0,53.0,26.5,2.0,177,5,-373,-2.1,5,,,Career,,,Arkansas,,5,,,-320,-1.8,,,,
