,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2005,4.5,,89,,,,,,9.0,,,,5,,Curtis Painter,,170,,52.4,3,932,5.5,curtis-painter-1,52,24,QB,,98.3,,,,,52,4,251,4.8,4,,,2005,,,Purdue,,4,,,251,4.8,,,,FR
2006,6.7,0.0,315,,,,,,14.0,,,,19,,Curtis Painter,,530,,59.4,22,3985,7.5,curtis-painter-1,76,36,QB,,129.1,0.0,1.0,,0.0,76,6,107,1.4,6,0.0,,2006,1.0,0.0,Purdue,1.0,6,,,108,1.4,,,,SO
2007,6.9,0.0,356,,,,,,13.0,,,,11,,Curtis Painter,,569,,62.6,29,3846,6.8,curtis-painter-1,53,18,QB,,132.3,,,,,53,3,-20,-0.4,3,0.0,,2007,1.0,0.0,Purdue,1.0,3,,,-20,-0.4,,,,JR
2008,5.7,0.0,227,,,,,,10.0,,,,11,,Curtis Painter,,379,,59.9,13,2400,6.3,curtis-painter-1,45,0,QB,,118.6,0.0,18.0,18.0,1.0,44,0,10,0.2,0,0.0,,2008,2.0,0.0,Purdue,2.0,0,,,28,0.6,,,,SR
Career,6.3,0.0,987,,,,,,,,,,46,,Curtis Painter,,1648,,59.9,67,11163,6.8,curtis-painter-1,226,78,QB,,124.6,0.0,19.0,19.0,1.0,225,13,348,1.5,13,0.0,,Career,4.0,0.0,Purdue,4.0,13,,,367,1.6,,,,
