,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2001,4.0,,107,,,,,,7.0,,,,7,,Kyle Orton,,216,,49.5,4,1105,5.1,kyle-orton-1,36,0,QB,,92.1,,,,,36,0,-80,-2.2,0,,,2001,,,Purdue,,0,,,-80,-2.2,,,,FR
2002,6.7,,192,,,,,,13.0,,,,9,,Kyle Orton,,317,,60.6,13,2257,7.1,kyle-orton-1,43,0,QB,,128.2,,,,,43,0,47,1.1,0,,,2002,,,Purdue,,0,,,47,1.1,,,,SO
2003,6.9,,251,,,,,,13.0,,,,7,,Kyle Orton,,414,,60.6,15,2885,7.0,kyle-orton-1,112,18,QB,,127.7,,,,,112,3,237,2.1,3,,,2003,,,Purdue,,3,,,237,2.1,,,,JR
2004,9.0,,236,,,,,,11.0,,,,5,,Kyle Orton,,389,,60.7,31,3090,7.9,kyle-orton-1,80,18,QB,,151.1,,,,,80,3,112,1.4,3,,,2004,,,Purdue,,3,,,112,1.4,,,,SR
Career,7.0,,786,,,,,,,,,,28,,Kyle Orton,,1336,,58.8,63,9337,7.0,kyle-orton-1,271,36,QB,,128.9,,,,,271,6,316,1.2,6,,,Career,,,Purdue,,6,,,316,1.2,,,,
