,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1998,8.0,,176,,,,,,11.0,,,,9,,Quincy Carter,,290,,60.7,12,2484,8.6,quincy-carter-1,101,24,QB,,140.1,0.0,55.0,27.5,2.0,99,4,284,2.9,4,,,1998,,,Georgia,,4,,,339,3.4,,,,
1999,7.3,,216,,,,,,11.0,,,,6,,Quincy Carter,,380,,56.8,17,2713,7.1,quincy-carter-1,102,30,QB,,128.4,,,,,102,5,255,2.5,5,,,1999,,,Georgia,,5,,,255,2.5,,,,
2000,5.0,,91,,,,,,7.0,,,,10,,Quincy Carter,,183,,49.7,6,1250,6.8,quincy-carter-1,50,12,QB,,107.0,,,,,50,2,67,1.3,2,,,2000,,,Georgia,,2,,,67,1.3,,,,JR
Career,7.1,,483,,,,,,,,,,25,,Quincy Carter,,853,,56.6,35,6447,7.6,quincy-carter-1,253,66,QB,,127.8,0.0,55.0,27.5,2.0,251,11,606,2.4,11,,,Career,,,Georgia,,11,,,661,2.6,,,,
