,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1992,5.7,,67,,,,,,7.0,,,,10,,Koy Detmer,,117,,57.3,8,962,8.2,koy-detmer-1,24,0,QB,,131.8,0.0,-1.0,-1.0,1.0,23,0,-5,-0.2,0,,,1992,,,Colorado,,0,,,-6,-0.3,,,,
1994,8.7,,10,,,,,,6.0,,,,1,,Koy Detmer,,19,,52.6,2,171,9.0,koy-detmer-1,3,0,QB,,152.4,,,,,3,0,16,5.3,0,,,1994,,,Colorado,,0,,,16,5.3,,,,
1995,12.3,,65,,,,,,5.0,,,,2,,Koy Detmer,,95,,68.4,8,1101,11.6,koy-detmer-1,14,0,QB,,189.4,,,,,14,0,-36,-2.6,0,,,1995,,,Colorado,,0,,,-36,-2.6,,,,
1996,8.4,,208,,,,,,11.0,,,,12,,Koy Detmer,,363,,57.3,22,3156,8.7,koy-detmer-1,36,18,QB,,143.7,,,,,36,3,-6,-0.2,3,,,1996,,,Colorado,,3,,,-6,-0.2,,,,
Career,8.5,,350,,,,,,,,,,25,,Koy Detmer,,594,,58.9,40,5390,9.1,koy-detmer-1,77,18,QB,,148.9,0.0,-1.0,-1.0,1.0,76,3,-31,-0.4,3,,,Career,,,Colorado,,3,,,-32,-0.4,,,,
