,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2003,4.0,,157,,,,,,12.0,,,,15,,Brady Quinn,,332,,47.3,9,1831,5.5,brady-quinn-1,48,0,QB,,93.5,,,,,48,0,25,0.5,0,,,2003,,,Notre Dame,,0,,,25,0.5,,,,FR
2004,7.0,,191,,,,,,12.0,,,,10,,Brady Quinn,,353,,54.1,17,2586,7.3,brady-quinn-1,56,18,QB,,125.9,0.0,0.0,0.0,2.0,54,3,-4,-0.1,3,,,2004,,,Notre Dame,,3,,,-4,-0.1,,,,SO
2005,9.4,,292,,,,,,12.0,,,,7,,Brady Quinn,,450,,64.9,32,3919,8.7,brady-quinn-1,70,6,QB,,158.4,,,,,70,1,90,1.3,1,,,2005,,,Notre Dame,,1,,,90,1.3,,,,JR
2006,8.2,,289,,,,,,13.0,,,,7,,Brady Quinn,,467,,61.9,37,3426,7.3,brady-quinn-1,82,12,QB,,146.7,,,,,82,2,71,0.9,2,,,2006,,,Notre Dame,,2,,,71,0.9,,,,SR
Career,7.4,,929,,,,,,,,,,39,,Brady Quinn,,1602,,58.0,95,11762,7.3,brady-quinn-1,256,36,QB,,134.4,0.0,0.0,0.0,2.0,254,6,182,0.7,6,,,Career,,,Notre Dame,,6,,,182,0.7,,,,
