,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1993,7.6,,102,,,,,,9.0,,,,7,,Jake Plummer,,199,,51.3,9,1650,8.3,jake-plummer-1,43,0,QB,,128.8,,,,,43,0,-57,-1.3,0,,,1993,,,Arizona State,,0,,,-57,-1.3,,,,
1994,7.1,,159,,,,,,11.0,,,,9,,Jake Plummer,,294,,54.1,15,2179,7.4,jake-plummer-1,76,6,QB,,127.1,0.0,-2.0,-2.0,1.0,75,1,-92,-1.2,1,,,1994,,,Arizona State,,1,,,-94,-1.2,,,,
1995,7.2,,173,,,,,,11.0,,,,9,,Jake Plummer,,301,,57.5,17,2222,7.4,jake-plummer-1,86,6,QB,,132.1,,,,,86,1,-27,-0.3,1,,,1995,,,Arizona State,,1,,,-27,-0.3,,,,
1996,8.4,,179,,,,,,11.0,,,,9,,Jake Plummer,,313,,57.2,23,2575,8.2,jake-plummer-1,86,24,QB,,144.8,1.0,16.0,16.0,1.0,85,3,63,0.7,4,,,1996,,,Arizona State,,4,,,79,0.9,,,,
Career,7.6,,613,,,,,,,,,,34,,Jake Plummer,,1107,,55.4,64,8626,7.8,jake-plummer-1,291,36,QB,,133.8,1.0,14.0,7.0,2.0,289,5,-113,-0.4,6,,,Career,,,Arizona State,,6,,,-99,-0.3,,,,
