,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
1998,6.9,,130,,,,,,13.0,,,,6,,Carson Palmer,,235,,55.3,7,1755,7.5,carson-palmer-1,47,6,QB,,122.8,,,,,47,1,-116,-2.5,1,,,1998,,,USC,,1,,,-116,-2.5,,,,
1999,7.8,,39,,,,,,3.0,,,,3,,Carson Palmer,,53,,73.6,3,490,9.2,carson-palmer-1,7,6,QB,,158.6,,,,,7,1,2,0.3,1,,,1999,,,USC,,1,,,2,0.3,,,,
2000,5.8,,228,,,,,,12.0,,,,18,,Carson Palmer,,415,,54.9,16,2914,7.0,carson-palmer-1,63,12,QB,,118.0,,,,,63,2,5,0.1,2,,,2000,,,USC,,2,,,5,0.1,,,,SO
2001,6.5,,221,,,,,,12.0,,,,12,,Carson Palmer,,377,,58.6,13,2717,7.2,carson-palmer-1,88,6,QB,,124.2,,,,,88,1,34,0.4,1,,,2001,,,USC,,1,,,34,0.4,,,,JR
2002,8.5,,309,,,,,,13.0,,,,10,,Carson Palmer,,489,,63.2,33,3942,8.1,carson-palmer-1,50,24,QB,,149.1,,,,,50,4,-122,-2.4,4,,,2002,,,USC,,4,,,-122,-2.4,,,,SR
Career,7.0,,927,,,,,,,,,,49,,Carson Palmer,,1569,,59.1,72,11818,7.5,carson-palmer-1,255,54,QB,,131.2,,,,,255,9,-197,-0.8,9,,,Career,,,USC,,9,,,-197,-0.8,,,,
