,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2008,8.7,,281,,,,,,13.0,,,,10,,Kellen Moore,,405,,69.4,25,3486,8.6,kellen-moore-1,38,6,QB,,157.1,,,,,38,1,-30,-0.8,1,,,2008,,,Boise State,,1,,,-30,-0.8,,,,FR
2009,9.7,,277,,,,,,14.0,,,,3,,Kellen Moore,,431,,64.3,39,3536,8.2,kellen-moore-1,24,6,QB,,161.7,,,,,24,1,-5,-0.2,1,,,2009,,,Boise State,,1,,,-5,-0.2,,,,SO
2010,11.2,0.0,273,,,,,,13.0,,,,6,,Kellen Moore,,383,,71.3,35,3845,10.0,kellen-moore-1,20,12,QB,,182.6,1.0,7.0,7.0,1.0,19,1,-32,-1.7,2,0.0,,2010,1.0,0.0,Boise State,1.0,2,,,-25,-1.3,,,,JR
2011,9.7,,326,,,,,,13.0,,,,9,,Kellen Moore,,439,,74.3,43,3800,8.7,kellen-moore-1,20,0,QB,,175.2,,,,,20,0,-66,-3.3,0,,,2011,,,Boise State,,0,,,-66,-3.3,,,,SR
Career,9.8,0.0,1157,,,,,,,,,,28,,Kellen Moore,,1658,,69.8,142,14667,8.8,kellen-moore-1,102,24,QB,,169.0,1.0,7.0,7.0,1.0,101,3,-133,-1.3,4,0.0,,Career,1.0,0.0,Boise State,1.0,4,,,-126,-1.2,,,,
