,Name,player_id,position
14,Daunte Culpepper,CulpDa00,"['', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', 'qb', 'qb', 'qb', '']"
58,Spergon Wynn,WynnSp00,"['qb', 'qb', '']"
10,Tim Couch,CoucTi00,"['QB', 'qb', 'QB', 'QB', 'QB', '']"
24,Kelly Holcomb,HolcKe00,"['qb', '', 'qb', 'QB', 'qb', 'QB', 'qb', '']"
6,Charlie Batch,BatcCh00,"['QB', 'QB', 'QB', 'QB', '', 'qb', 'qb', 'qb', '', 'qb', 'qb', 'qb', '']"
16,Ty Detmer,DetmTy00,"['', '', 'QB', 'QB', 'qb', 'qb', 'qb', '', '']"
38,Mike McMahon,McMaMi00,"['qb', 'qb', '', '', 'qb', '']"
30,Rob Johnson,JohnRo00,"['', '', 'qb', 'qb', 'qb', 'qb', 'QB', 'qb', '', '', '']"
52,Alex Van Pelt,VanPAl00,"['', '', '', '', '', '', 'qb', '', '', '']"
4,Tony Banks,BankTo00,"['QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'qb', '', '', '']"
23,Jeff George,GeorJe00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', 'QB', 'qb', 'qb', '']"
24,Kent Graham,GrahKe00,"['qb', '', 'qb', 'qb', 'qb', 'qb', 'QB', 'qb', '', '']"
34,Matt Lytle,LytlMa00,"['', 'qb', '']"
57,Chris Weinke,WeinCh00,"['QB', 'qb', '', 'qb', 'qb', '']"
5,Quincy Carter,CartQu00,"['QB', 'qb', 'QB', 'qb', '']"
31,Ryan Leaf,LeafRy00,"['qb', 'qb', 'qb', '']"
50,Clint Stoerner,StoeCl00,"['', 'qb', '']"
60,Anthony Wright,WrigAn00,"['qb', 'qb', 'qb', 'qb', '', '', '']"
30,Jon Kitna,KitnJo00,"['qb', 'qb', 'QB', 'qb', 'QB', 'QB', 'QB', 'qb', '', 'QB', 'QB', 'qb', 'QB', '', '']"
35,Scott Mitchell,MitcSc00,"['', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', 'qb', '', '']"
45,Akili Smith,SmitAk00,"['qb', 'QB', 'qb', 'qb', '']"
