,Name,player_id,position
12,Andy Dalton,DaltAn00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
14,Jeff Driskel,DrisJe00,"['qb', '', '']"
18,Nick Foles,FoleNi00,"['qb', 'QB', 'QB', 'QB', '', '', 'qb', '', '']"
65,Carson Wentz,WentCa00,"['QB', 'QB', 'QB', 'QB', '']"
13,Kirk Cousins,CousKi00,"['', 'qb', 'qb', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
36,Baker Mayfield,MayfBa00,"['QB', 'QB', '']"
52,Tyrod Taylor,TaylTy00,"['', '', '', '', 'QB', 'QB', 'QB', '', '', '']"
1,C.J. Beathard,BeatC.00,"['qb', 'qb', '']"
19,Jimmy Garoppolo,GaroJi00,"['', '', '', 'qb', '', 'QB', '']"
42,Nick Mullens,MullNi00,"['QB', '', '']"
40,Dak Prescott,PresDa01,"['QB', 'QB', 'QB', 'QB', '']"
17,Sam Darnold,DarnSa00,"['QB', 'QB', '']"
41,Josh McCown,McCoJo01,"['', 'qb', 'QB', 'qb', '', 'QB', '', '', 'qb', '', 'qb', 'QB', 'QB', 'qb', 'QB', 'qb', '', '']"
52,Terrelle Pryor,PryoTe00,"['', 'qb', 'QB', 'wr', 'WR', 'wr', '', 'wr', '']"
27,Case Keenum,KeenCa00,"['', 'qb', '', '', 'qb', 'QB', 'QB', 'QB', 'QB', '']"
8,Matt Cassel,CassMa00,"['', '', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', '', 'qb', 'qb', 'qb', '', '']"
56,Matthew Stafford,StafMa00,"['QB', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
43,Brock Osweiler,OsweBr00,"['', '', '', 'qb', 'QB', 'qb', 'qb', '']"
59,Ryan Tannehill,TannRy00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
19,Blaine Gabbert,GabbBl00,"['QB', 'QB', '', '', 'qb', 'qb', 'qb', '', '']"
38,Marcus Mariota,MariMa01,"['QB', 'QB', 'QB', 'QB', 'qb', '']"
8,Derek Carr,CarrDe02,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
34,Josh Johnson,JohnJo05,"['qb', '', 'qb', '', '', '', 'qb', '']"
42,Colt McCoy,McCoCo00,"['QB', 'QB', '', '', '', '', '', '', '', '']"
62,Mark Sanchez,SancMa00,"['QB', 'QB', 'QB', 'QB', 'qb', '', '', '', '']"
66,Alex Smith,SmitAl03,"['qb', 'QB', 'qb', None, 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
1,Josh Allen,AlleJo02,"['QB', 'QB', '']"
2,Derek Anderson,AndeDe00,"['qb', 'QB', 'QB', 'qb', 'QB', '', '', '', 'qb', '', 'qb', '', 'qb', '']"
3,Matt Barkley,BarkMa00,"['', '', 'QB', '', '', '']"
59,Terrelle Pryor,PryoTe00,"['', 'qb', 'QB', 'wr', 'WR', 'wr', '', 'wr', '']"
4,Blake Bortles,BortBl00,"['QB', 'QB', 'QB', 'QB', 'QB', '', '']"
36,Cody Kessler,KessCo00,"['QB', '', '', '']"
8,Sam Bradford,BradSa00,"['QB', 'QB', 'QB', 'qb', '', 'QB', 'QB', '', '', '']"
25,Mike Glennon,GlenMi00,"['QB', 'qb', '', 'qb', '', '', '']"
61,Josh Rosen,RoseJo01,"['QB', '', '']"
