,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2010,81.0,4.05,4.9,81.0,,2,,126,1988-03-17,,,60,58.0,26.1,,,,,,,,,1,,,3,0,1,-14,1,5,4,6-5,1.6,119.0,,,2,,,,,,,,,74,,,,16,John Skelton,70.0,4.42,76.0,,47.6,1.6,2,662,5.3,SkelJo00,qb,,,,,2-2-0,62.3,,,,,,,10,2.0,0,49,4.9,9.8,0,,96.0,0.0,,2010,,ARI,,,,9,,70.0,10,,,244,49,65,69.0,11.0,132.4,,,,4.9,-14,
2011,82.0,4.5,5.5,84.0,,4,,275,1988-03-17,,,151,80.0,34.9,,,,,,,,,4,,,4,0,2,-10,5,8,7,6-5,5.1,63.0,,,14,,,,,,,,,60,,,,14,John Skelton,93.0,5.88,80.0,,54.9,4.0,11,1913,7.0,SkelJo00,qb,,,,,5-2-0,68.9,,,,,,,28,3.5,0,128,4.6,16.0,0,,88.0,0.0,,2011,,ARI,,,,23,,97.0,28,,,244,128,162,97.0,12.7,239.1,,,,4.6,-10,
2012,65.0,3.1,3.8,63.0,,-2,,201,1988-03-17,,,109,77.0,18.3,,,,,,,,,1,,,4,0,2,-1,1,7,6,6-5,4.5,72.0,,,9,,,,,,,,,40,,,,2,John Skelton,72.0,4.79,63.0,,54.2,1.0,2,1132,5.6,SkelJo00,qb,,,,,1-5-0,55.4,,,,,,,4,0.6,0,5,1.3,0.7,0,,96.0,0.0,,2012,,ARI,,,,15,,64.0,4,,,244,5,98,69.0,10.4,161.7,,,,1.3,-1,
Career,,3.94,4.8,,,4,,602,1988-03-17,,,320,,,,,,,,,,,6,,,11,0,5,-25,7,20,17,6-5,4.2,,,,25,,,,,,,,,74,,,,16,John Skelton,,5.21,,,53.2,2.5,15,3707,6.2,SkelJo00,,,,,,8-9-0,63.0,,,,,,,42,2.1,0,182,4.3,9.1,0,,,0.0,,Career,,,,,,47,,,42,,,244,182,325,,11.6,185.4,,,,4.3,-25,
