,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2007,,-1.86,-0.7,,,0.0,,6,1984-04-14,,,2,,0.3,,,,,,,,,,,,,,,,,1,0.0,6-3,16.7,,,,1,,,,,,,,,22,,,,,Tyler Thigpen,,4.57,,,33.3,0.0,0,41,6.8,ThigTy00,,,,,,,18.7,,,,,,,,,,,,,,,,,,2007,,KAN,,,,1,,,,,,235,,9,,20.5,41.0,,,,,,
2008,94.0,5.08,5.8,93.0,,9.0,,420,1984-04-14,,100.0,230,79.0,52.7,,,,,,,,,0.0,,,6.0,0.0,3.0,0.0,1.0,14,11.0,6-3,2.9,102.0,,,12,,,,,,,,,75,,,37.0,32.0,Tyler Thigpen,89.0,5.48,92.0,,54.8,4.3,18,2608,6.2,ThigTy00,QB,,,,,1-10-0,76.0,1.0,37.0,2.6,37.0,1.0,0.1,62.0,4.4,3.0,386.0,6.2,27.6,4.0,,101.0,0.0,,2008,,KAN,,,1.0,26,,102.0,63.0,,,235,423.0,162,86.0,11.3,186.3,,,,6.7,0.0,
2009,,1.63,1.6,,,0.0,,8,1984-04-14,,,4,,,,,,,,,,,,,,0.0,,,,,2,0.0,6-3,25.0,,,,2,,,,,,,,,34,,,,2.0,Tyler Thigpen,,10.38,,,50.0,12.5,1,83,10.4,ThigTy00,,,,,,,87.0,,,,,,,2.0,1.0,0.0,3.0,1.5,1.5,0.0,,,,,2009,,2TM,,,,0,,,2.0,,,235,3.0,0,,20.8,41.5,,,,1.5,,
,,,,,,0.0,,0,1984-04-14,,,0,,,,,,,,,,,,,,0.0,,,,,1,0.0,6-3,,,,,0,,,,,,,,,0,,,,2.0,Tyler Thigpen,,,,,,,0,0,,ThigTy00,,,,,,,,,,,,,,1.0,1.0,0.0,2.0,2.0,2.0,0.0,,,,,,,KAN,,,,0,,,1.0,,,235,2.0,0,,,0.0,,,,2.0,,
2010,89.0,4.79,6.2,96.0,,1.0,,62,1984-04-14,,,33,76.0,27.1,,,,,,,,,,,,1.0,0.0,1.0,-9.0,,5,1.0,6-3,3.2,96.0,,,2,,,,,,,,,35,,,,12.0,Tyler Thigpen,88.0,5.5,88.0,,53.2,3.2,2,435,7.0,ThigTy00,qb,,,,,0-1-0,73.0,,,,,,,13.0,2.6,0.0,73.0,5.6,14.6,0.0,,60.0,0.0,,2010,,MIA,,,,8,,88.0,13.0,,,235,73.0,50,99.0,13.2,87.0,,,,5.6,-9.0,
2011,,-2.5,-2.5,,,0.0,,8,1984-04-14,,,3,,27.7,,,,,,,,,,,,0.0,,,,,3,0.0,6-3,12.5,,,,1,,,,,,,,,13,,,,8.0,Tyler Thigpen,,3.13,,,37.5,0.0,0,25,3.1,ThigTy00,,,,,,,6.8,,,,,,,1.0,0.3,0.0,8.0,8.0,2.7,0.0,,,,,2011,,BUF,,,,0,,,1.0,,,235,8.0,0,,8.3,8.3,,,,8.0,,
2012,,6.0,6.0,,,0.0,,5,1984-04-14,,,3,,35.9,,,,,,,,,,,,0.0,,,,,4,0.0,6-3,0.0,,,,0,,,,,,,,,12,,,,-1.0,Tyler Thigpen,,6.0,,,60.0,0.0,0,30,6.0,ThigTy00,,,,,,,77.1,,,,,,,1.0,0.3,0.0,-1.0,-1.0,-0.3,0.0,,,,,2012,,BUF,,,,0,,,1.0,,,235,-1.0,0,,10.0,7.5,,,,-1.0,,
2014,,,,,,,,0,1984-04-14,,,0,,,,,,,,,,,0.0,,,,,,,0.0,0,,6-3,,,,,0,,,,,,,,,0,,,,,Tyler Thigpen,,,,,,,0,0,,ThigTy00,,,,,,,,,,,,,,,,,,,,,,,,,2014,,CLE,,,,0,,,,,,235,,0,,,,,,,,,
Career,,4.8,5.6,,,10.0,,509,1984-04-14,,100.0,275,,,,,,,,,,,0.0,,,7.0,0.0,4.0,-9.0,1.0,29,12.0,6-3,3.5,,,,18,,,,,,,,,75,,,37.0,32.0,Tyler Thigpen,,5.52,,,54.0,4.1,21,3222,6.3,ThigTy00,,,,,,1-11-0,72.5,1.0,37.0,1.3,37.0,1.0,0.0,79.0,2.7,3.0,469.0,5.9,16.2,4.0,,,0.0,,Career,,,,,1.0,35,,,80.0,,,235,506.0,221,,11.7,111.1,,,,6.3,-9.0,
