,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2012,97.0,5.66,6.4,96.0,,13,,627,1989-09-12,,,339,76.0,65.6,,,,,,,,,4,,,10,0,2,-3,7,16,16,6-4,2.9,98.0,,,18,,,,,,,,,70,,,,19,Andrew Luck,99.0,6.18,89.0,,54.1,3.7,23,4374,7.0,LuckAn00,QB,,,,,11-5-0,76.5,,,,,,,62,3.9,5,255,4.1,15.9,5,,102.0,0.0,,2012,,IND,,,,41,,93.0,62,,,240,255,246,97.0,12.9,273.4,,,,4.1,-3,
2013,101.0,6.06,6.8,100.0,,15,,570,1989-09-12,,,343,95.0,63.7,,,,,,,,,3,,,6,0,2,2,3,16,16,6-4,1.6,118.0,,,9,,,,,,,,,73,,,,29,Andrew Luck,94.0,5.97,100.0,,60.2,4.0,23,3822,6.7,LuckAn00,QB,,,,,11-5-0,87.0,,,,,,,63,3.9,4,377,6.0,23.6,4,,109.0,0.0,,2013,,IND,,,,32,,96.0,63,,,240,377,227,90.0,11.1,238.9,,,,6.0,2,
2014,116.0,7.28,7.9,113.0,,16,,616,1989-09-12,,,380,97.0,62.6,,,,,,,,,1,,,13,0,4,-30,1,16,16,6-4,2.6,99.0,,,16,,,,,,,,,80,,,,20,Andrew Luck,118.0,7.15,111.0,,61.7,6.5,40,4761,7.7,LuckAn00,QB,,,,,11-5-0,96.5,,,,,,,64,4.0,3,273,4.3,17.1,3,,117.0,0.0,,2014,,IND,,,,27,,123.0,64,,,240,273,161,113.0,12.5,297.6,,,,4.3,-30,
2015,82.0,5.04,5.6,79.0,,4,,293,1989-09-12,,,162,69.0,49.4,,,,,,,,,1,,,3,0,2,0,2,7,7,6-4,4.1,69.0,,,12,,,,,,,,,87,,,,25,Andrew Luck,87.0,5.82,79.0,,55.3,5.1,15,1881,6.4,LuckAn00,qb,,,,,2-5-0,74.9,,,,,,,33,4.7,0,196,5.9,28.0,0,,109.0,0.0,,2015,,IND,,,,15,,108.0,33,,,240,196,88,81.0,11.6,268.7,,,,5.9,0,
2016,110.0,6.84,7.8,113.0,,16,,545,1989-09-12,,,346,103.0,65.9,,,,,,,,,4,,,6,0,3,-11,4,15,15,6-4,2.4,99.0,,,13,,,,,,,,,64,,,,33,Andrew Luck,110.0,6.78,111.0,,63.5,5.7,31,4240,7.8,LuckAn00,QB,,,,,8-7-0,96.4,,,,,,,64,4.3,2,341,5.3,22.7,2,,92.0,0.0,,2016,,IND,,,,41,,116.0,64,,,240,341,268,115.0,12.3,282.7,,,,5.3,-11,
2018,111.0,6.95,7.4,104.0,,15,,639,1989-09-12,,50.0,430,114.0,69.4,,,,,,,,,3,,,6,0,3,-13,3,16,16,6-4,2.3,100.0,,,15,,,,,,,,,68,,,4.0,33,Andrew Luck,109.0,6.79,111.0,,67.3,6.1,39,4593,7.2,LuckAn00,QB,,,,,10-6-0,98.7,0.0,4.0,0.3,4.0,1.0,0.1,46,2.9,0,148,3.2,9.3,0,,129.0,0.0,,2018,,IND,,,2.0,18,,117.0,47,,,240,152,134,100.0,10.7,287.1,,,,3.2,-13,
Career,,6.42,7.1,,,79,,3290,1989-09-12,,50.0,2000,,,,,,,,,,,16,,,44,0,16,-55,20,86,86,6-4,2.5,,,,83,,,,,,,,,87,,,4.0,33,Andrew Luck,,6.51,,,60.8,5.2,171,23671,7.2,LuckAn00,,,,,,53-33-0,89.5,0.0,4.0,0.0,4.0,1.0,0.0,332,3.9,14,1590,4.8,18.5,14,,,0.0,,Career,,,,,2.0,174,,,333,,,240,1594,1124,,11.8,275.2,,,,4.8,-55,
