,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2005,,8.87,10.0,,,0,,14,1979-05-21,,,8,,,,,,,,,,,,,,1,0.0,0.0,0.0,,1,0,6-3,0.0,,,,0,,,,,,,,,26,,,,3,Quinn Gray,,6.2,,,57.1,14.3,2,100,7.1,GrayQu00,,,,,,,119.0,,,,,,,3,3.0,0,1,0.3,1.0,0,,,0.0,,2005,,JAX,,,,1,,,3,,,246,1,7,,12.5,100.0,,,,0.3,0.0,
2006,,6.74,7.5,,,1,,22,1979-05-21,,,13,,81.6,,,,,,,,,,,,0,,,,,2,0,6-3,0.0,,,,0,,,,,,,,,32,,,,17,Quinn Gray,,6.74,,,59.1,0.0,0,166,7.5,GrayQu00,,,,,,,82.8,,,,,,,2,1.0,2,26,13.0,13.0,2,,,,,2006,,JAX,,,,1,,,2,,,246,26,11,,12.8,83.0,,,,13.0,,
2007,103.0,5.8,6.7,105.0,,5,,144,1979-05-21,,,80,82.0,77.5,,,,,,,,,1.0,,,2,0.0,1.0,0.0,1.0,8,4,6-3,3.5,93.0,,,5,,,,,,,,,80,,,,15,Quinn Gray,98.0,5.96,105.0,,55.6,6.9,10,986,6.8,GrayQu00,qb,,,,,2-2-0,85.6,,,,,,,19,2.4,0,57,3.0,7.1,0,,98.0,0.0,,2007,,JAX,,,,10,,133.0,19,,,246,57,68,99.0,12.3,123.3,,,,3.0,0.0,
2008,,12.0,12.0,,,0,,8,1979-05-21,,,7,,98.4,,,,,,,,,,,,0,,,,,1,0,6-3,0.0,,,,0,,,,,,,,,26,,,,27,Quinn Gray,,9.5,,,87.5,12.5,1,76,9.5,GrayQu00,,,,,,,145.8,,,,,,,1,1.0,0,27,27.0,27.0,0,,,,,2008,,KAN,,,,0,,,1,,,246,27,0,,10.9,76.0,,,,27.0,,
Career,,6.39,7.3,,,6,,188,1979-05-21,,,108,,,,,,,,,,,1.0,,,3,0.0,1.0,0.0,1.0,12,4,6-3,2.7,,,,5,,,,,,,,,80,,,,27,Quinn Gray,,6.21,,,57.4,6.9,13,1328,7.1,GrayQu00,,,,,,2-2-0,91.4,,,,,,,25,2.1,2,111,4.4,9.3,2,,,0.0,,Career,,,,,,12,,,25,,,246,111,86,,12.3,110.7,,,,4.4,0.0,
