,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2011,71.0,3.68,4.7,75.0,,4,,413,1989-10-15,,,210,66.0,22.1,,,,,,,,,,,,14,0.0,4.0,-39.0,,15,14,6-4,2.7,103.0,,,11,,,,,,,,,74,,,,12,Blaine Gabbert,61.0,4.24,75.0,,50.8,2.9,12,2214,5.4,GabbBl00,QB,,,,,4-10-0,65.4,,,,,,,48,3.2,0,98,2.0,6.5,0,,79.0,0.0,,2011,,JAX,,,,40,,84.0,48,,,235,98,293,65.0,10.5,147.6,,,,2.0,-39.0,
2012,85.0,4.71,5.7,86.0,,3,,278,1989-10-15,,,162,91.0,36.1,,,,,,,,,1.0,,,5,0.0,1.0,0.0,1.0,10,10,6-4,2.2,110.0,,,6,,,,,,,,,80,,,,10,Blaine Gabbert,77.0,5.01,90.0,,58.3,3.2,9,1662,6.0,GabbBl00,QB,,,,,1-9-0,77.4,,,,,,,18,1.8,0,56,3.1,5.6,0,,92.0,0.0,,2012,,JAX,,,,22,,88.0,18,,,235,56,158,76.0,10.3,166.2,,,,3.1,0.0,
2013,36.0,1.21,2.2,35.0,,1,,86,1989-10-15,,,42,51.0,4.0,,,,,,,,,,,,2,0.0,0.0,0.0,,3,3,6-4,8.1,3.0,,,7,,,,,,,,,67,,,,7,Blaine Gabbert,56.0,4.22,33.0,,48.8,1.2,1,481,5.6,GabbBl00,,,,,,0-3-0,36.0,,,,,,,9,3.0,0,32,3.6,10.7,0,,54.0,0.0,,2013,,JAX,,,,12,,63.0,9,,,235,32,67,63.0,11.5,160.3,,,,3.6,0.0,
2014,,8.29,8.3,,,0,,7,1989-10-15,,,3,,88.1,,,,,,,,,,,,0,,,,,1,0,6-4,0.0,,,,0,,,,,,,,,20,,,,5,Blaine Gabbert,,5.43,,,42.9,14.3,1,38,5.4,GabbBl00,,,,,,,100.0,,,,,,,1,1.0,0,5,5.0,5.0,0,,,,,2014,,SFO,,,,0,,,1,,,235,5,0,,12.7,38.0,,,,5.0,,
2015,92.0,5.71,6.8,97.0,,5,,282,1989-10-15,,,178,101.0,37.8,,,,,,,,,2.0,,,4,0.0,1.0,-15.0,2.0,8,8,6-4,2.5,98.0,,,7,,,,,,,,,71,,,,44,Blaine Gabbert,93.0,6.08,95.0,,63.1,3.5,10,2031,7.2,GabbBl00,qb,,,,,3-5-0,86.2,,,,,,,32,4.0,1,185,5.8,23.1,1,,84.0,0.0,,2015,,SFO,,,,25,,89.0,32,,,235,185,164,100.0,11.4,253.9,,,,5.8,-15.0,
2016,71.0,4.13,4.7,68.0,,0,,160,1989-10-15,,100.0,91,77.0,53.7,,,,,,,,,,,,0,,,,,6,5,6-4,3.8,75.0,,,6,,,,,,,,,75,,,-16.0,24,Blaine Gabbert,74.0,5.13,71.0,,56.9,3.1,5,925,5.8,GabbBl00,qb,,,,,1-4-0,68.4,0.0,-16.0,-2.7,-16.0,1.0,0.2,40,6.7,2,173,4.3,28.8,2,,97.0,,,2016,,SFO,,,1.0,11,,85.0,41,,,235,157,48,69.0,10.2,154.2,,,,3.8,,
2017,72.0,4.06,5.5,79.0,,2,,171,1989-10-15,,,95,72.0,30.6,,,,,,,,,2.0,,,7,0.0,3.0,-11.0,2.0,5,5,6-4,3.5,81.0,,,6,,,,,,,,,52,,,,12,Blaine Gabbert,71.0,4.83,76.0,,55.6,3.5,6,1086,6.4,GabbBl00,qb,,,,,2-3-0,71.9,,,,,,,23,4.6,0,82,3.6,16.4,0,,59.0,0.0,,2017,,ARI,,,,23,,90.0,23,,,235,82,149,83.0,11.4,217.2,,,,3.6,-11.0,
2018,80.0,4.61,5.2,76.0,,2,,101,1989-10-15,,,61,88.0,29.1,,,,,,,,,2.0,,,0,,,,2.0,8,3,6-4,4.0,73.0,,,4,,,,,,,,,35,,,,1,Blaine Gabbert,86.0,5.56,80.0,,60.4,4.0,4,626,6.2,GabbBl00,,,,,,2-1-0,74.9,,,,,,,6,0.8,0,0,0.0,0.0,0,,114.0,,,2018,,TEN,,,,5,,94.0,6,,,235,0,37,80.0,10.3,78.3,,,,0.0,,
Career,,4.27,5.3,,,17,,1498,1989-10-15,,100.0,842,,,,,,,,,,,7.0,,,32,0.0,9.0,-65.0,7.0,56,48,6-4,3.1,,,,47,,,,,,,,,80,,,0.0,44,Blaine Gabbert,,4.98,,,56.2,3.2,48,9063,6.1,GabbBl00,,,,,,13-35-0,71.7,0.0,-16.0,-0.3,-16.0,1.0,0.0,177,3.2,3,631,3.6,11.3,3,,,0.0,,Career,,,,,1.0,138,,,178,,,235,615,916,,10.8,161.8,,,,3.5,-65.0,
