,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2005,,,,,,0,,0,1979-08-16,,,0,,,,,,,,,,,,,,,,,,,1,0,6-3,,,,,0,,,,,,,,,0,,,,,Cleo Lemon,,,,,,,0,0,,LemoCl00,,,,,,,,,,,,,,,,,,,,,,,,,2005,,SDG,,,,0,,,,,,218,,0,,,0.0,,,,,,
2006,98.0,5.25,6.0,97.0,,1,,68,1979-08-16,,,38,85.0,49.6,,,,,,,,,,,,0.0,,,,,4,1,6-3,1.5,126.0,,,1,,,,,,,,,38,,,,6.0,Cleo Lemon,88.0,5.32,95.0,,55.9,2.9,2,412,6.1,LemoCl00,qb,,,,,0-1-0,77.6,,,,,,,3.0,0.8,0.0,7.0,2.3,1.8,0.0,,97.0,,,2006,,MIA,,,,5,,88.0,3.0,,,218,7.0,24,85.0,10.8,103.0,,,,2.3,,
2007,85.0,4.36,5.3,85.0,,5,,309,1979-08-16,,,173,83.0,52.3,,,,,,,,,1.0,,,7.0,0.0,3.0,-10.0,1.0,9,7,6-3,1.9,117.0,,,6,,,,,,,,,64,,,,11.0,Cleo Lemon,77.0,4.81,85.0,,56.0,1.9,6,1773,5.7,LemoCl00,qb,,,,,1-6-0,71.0,,,,,,,31.0,3.4,4.0,102.0,3.3,11.3,4.0,,92.0,0.0,,2007,,MIA,,,,25,,76.0,31.0,,,218,102.0,166,76.0,10.2,197.0,,,,3.3,-10.0,
2008,,0.0,0.0,,,0,,2,1979-08-16,,,0,,7.0,,,,,,,,,,,,0.0,,,,,2,0,6-3,0.0,,,,0,,,,,,,,,0,,,,-1.0,Cleo Lemon,,0.0,,,0.0,0.0,0,0,0.0,LemoCl00,,,,,,,39.6,,,,,,,2.0,1.0,0.0,-3.0,-1.5,-1.5,0.0,,,,,2008,,JAX,,,,0,,,2.0,,,218,-3.0,0,,,0.0,,,,-1.5,,
Career,,4.5,5.4,,,6,,379,1979-08-16,,,211,,,,,,,,,,,1.0,,,7.0,0.0,3.0,-10.0,1.0,16,8,6-3,1.8,,,,7,,,,,,,,,64,,,,11.0,Cleo Lemon,,4.88,,,55.7,2.1,8,2185,5.8,LemoCl00,,,,,,1-7-0,71.8,,,,,,,36.0,2.3,4.0,106.0,2.9,6.6,4.0,,,0.0,,Career,,,,,,30,,,36.0,,,218,106.0,190,,10.4,136.6,,,,2.9,-10.0,
