,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
1997,99.0,5.16,5.7,95.0,,9,,470,1963-11-13,,100.0,271,103.0,,,,,,,,,,1.0,,,11.0,0.0,5.0,-9.0,1.0,13,13,6-5,3.2,101.0,,,15,,,,,,,,,54,,,-4.0,16.0,Vinny Testaverde,100.0,5.8,98.0,,57.7,3.8,18,2971,6.3,TestVi00,QB,,,,,4-8-1,75.9,0.0,-4.0,-0.3,-4.0,1.0,0.1,34.0,2.6,0.0,138.0,4.1,10.6,0.0,,118.0,0.0,,1997,,BAL,,,1.0,20,,98.0,35.0,,,235,134.0,129,92.0,11.0,228.5,,,,3.8,-9.0,
1998,129.0,7.68,8.4,126.0,,14,,421,1963-11-13,,,259,120.0,,,,,,,,,,3.0,,,7.0,0.0,3.0,-6.0,3.0,14,13,6-5,1.7,122.0,,,7,,,,,,,,,82,,,,25.0,Vinny Testaverde,123.0,7.08,129.0,,61.5,6.9,29,3256,7.7,TestVi00,QB,,,,,12-1-0,101.6,,,,,,,24.0,1.7,1.0,104.0,4.3,7.4,1.0,,117.0,0.0,,1998,,NYJ,,,,19,,129.0,24.0,,,235,104.0,140,117.0,12.6,232.6,,,,4.3,-6.0,
1999,,4.73,4.7,,,0,,15,1963-11-13,,,10,,,,,,,,,,,,,,,,,,,1,1,6-5,6.7,,,,1,,,,,,,,,27,,,,,Vinny Testaverde,,6.4,,,66.7,6.7,1,96,6.4,TestVi00,qb,,,,,0-1-0,78.7,,,,,,,,,,,,,,,,,,1999,,NYJ,,,,0,,,,,,235,,0,,9.6,96.0,,,,,,
2000,96.0,4.9,5.1,88.0,,9,,590,1963-11-13,,,328,90.0,,,,,,,,,,4.0,,,7.0,0.0,0.0,-5.0,4.0,16,16,6-5,4.2,85.0,,,25,,,,,,,,,63,,,,15.0,Vinny Testaverde,104.0,6.07,88.0,,55.6,3.6,21,3732,6.3,TestVi00,QB,,,,,9-7-0,69.0,,,,,,,25.0,1.6,0.0,32.0,1.3,2.0,0.0,,130.0,0.0,,2000,,NYJ,,,,13,,96.0,25.0,,,235,32.0,71,92.0,11.4,233.3,,,,1.3,-5.0,
2001,97.0,5.01,5.5,92.0,,10,,441,1963-11-13,,,260,100.0,,,,,,,,,,5.0,,,12.0,0.0,5.0,-28.0,5.0,16,16,6-5,3.2,100.0,,,14,,,,,,,,,40,,,,12.0,Vinny Testaverde,98.0,5.73,95.0,,59.0,3.4,15,2752,6.2,TestVi00,QB,,,,,10-6-0,75.3,,,,,,,31.0,1.9,0.0,25.0,0.8,1.6,0.0,,117.0,0.0,,2001,,NYJ,,,,18,,93.0,31.0,,,235,25.0,122,90.0,10.6,172.0,,,,0.8,-28.0,
2002,80.0,3.93,5.1,85.0,,2,,83,1963-11-13,,,54,121.0,,,,,,,,,,1.0,,,2.0,0.0,0.0,0.0,0.0,5,4,6-5,3.6,93.0,,,3,,,,,,,,,35,,,,24.0,Vinny Testaverde,76.0,4.75,99.0,,65.1,3.6,3,499,6.0,TestVi00,qb,,,,,1-3-0,78.3,,,,,,,2.0,0.4,0.0,23.0,11.5,4.6,0.0,,77.0,0.0,,2002,,NYJ,,,,9,,95.0,2.0,,,235,23.0,62,85.0,9.2,99.8,,,,11.5,0.0,
2003,118.0,6.8,7.2,113.0,,5,,198,1963-11-13,,,123,109.0,,,,,,,,,,1.0,,,1.0,0.0,0.0,-6.0,1.0,7,7,6-5,1.0,137.0,,,2,,,,,,,,,61,,,,13.0,Vinny Testaverde,111.0,6.55,113.0,,62.1,3.5,7,1385,7.0,TestVi00,qb,,,,,2-5-0,90.6,,,,,,,6.0,0.9,0.0,17.0,2.8,2.4,0.0,,123.0,0.0,,2003,,NYJ,,,,6,,93.0,6.0,,,235,17.0,48,104.0,11.3,197.9,,,,2.8,-6.0,
2004,99.0,5.27,6.0,97.0,,10,,495,1963-11-13,,,297,102.0,,,,,,,,,,2.0,,,8.0,0.0,4.0,-3.0,3.0,16,15,6-5,4.0,85.0,,,20,,,,,,,,,53,,,,10.0,Vinny Testaverde,106.0,6.33,95.0,,60.0,3.4,17,3532,7.1,TestVi00,QB,,,,,5-10-0,76.4,,,,,,,21.0,1.3,1.0,38.0,1.8,2.4,1.0,,101.0,0.0,,2004,,DAL,,,,34,,92.0,21.0,,,235,38.0,182,105.0,11.9,220.8,,,,1.8,-3.0,
2005,78.0,3.6,5.0,84.0,,2,,106,1963-11-13,,,60,90.0,,,,,,,,,,,,,7.0,0.0,1.0,-5.0,,6,4,6-5,5.7,57.0,,,6,,,,,,,,,47,,,,2.0,Vinny Testaverde,95.0,5.72,72.0,,56.6,0.9,1,777,7.3,TestVi00,qb,,,,,1-3-0,59.4,,,,,,,7.0,1.2,2.0,4.0,0.6,0.7,2.0,,78.0,0.0,,2005,,NYJ,,,,12,,63.0,7.0,,,235,4.0,102,107.0,13.0,129.5,,,,0.6,-5.0,
2006,,16.33,16.3,,,0,,3,1963-11-13,,,2,,99.9,,,,,,,,,,,,0.0,,,,,3,0,6-5,0.0,,,,0,,,,,,,,,23,,,,-1.0,Vinny Testaverde,,9.67,,,66.7,33.3,1,29,9.7,TestVi00,,,,,,,137.5,,,,,,,8.0,2.7,0.0,-8.0,-1.0,-2.7,0.0,,,,,2006,,NWE,,,,0,,,8.0,,,235,-8.0,0,,14.5,9.7,,,,-1.0,,
2007,81.0,4.07,4.5,76.0,,0,,172,1963-11-13,,,94,78.0,33.8,,,,,,,,,1.0,,,3.0,0.0,1.0,0.0,1.0,7,6,6-5,3.5,93.0,,,6,,,,,,,,,65,,,,16.0,Vinny Testaverde,81.0,5.01,78.0,,54.7,2.9,5,952,5.5,TestVi00,qb,,,,,2-4-0,65.8,,,,,,,9.0,1.3,0.0,22.0,2.4,3.1,0.0,,108.0,0.0,,2007,,CAR,,,,9,,87.0,9.0,,,235,22.0,46,72.0,10.1,136.0,,,,2.4,0.0,
Career,,5.16,5.9,,,142,,6701,1963-11-13,,100.0,3787,,,,,,,,,,,29.0,,,116.0,0.0,39.0,-87.0,33.0,233,214,6-5,4.0,,,,267,,,,,,,,,89,,,7.0,48.0,Vinny Testaverde,,6.07,,,56.5,4.1,275,46233,6.9,TestVi00,,,,,,90-123-1,75.0,0.0,6.0,0.0,2.0,3.0,0.0,430.0,1.8,15.0,1661.0,3.9,7.1,15.0,,,0.0,,Career,,,,,2.0,417,,,433.0,,,235,1667.0,2992,,12.2,198.4,,,,3.8,-87.0,
