,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2001,79.0,3.74,4.3,74.0,,7,,540,1972-07-31,,,293,84.0,,,,,,,,,,,,,11.0,0.0,1.0,-2.0,,15,15,6-4,3.5,95.0,,,19,,,,,,,,,48,,,,23.0,Chris Weinke,82.0,4.87,76.0,,54.3,2.0,11,2931,5.4,WeinCh00,QB,,,,,1-14-0,62.0,,,,,,,37.0,2.5,6.0,128.0,3.5,8.5,6.0,,113.0,0.0,,2001,,CAR,,,,26,,75.0,37.0,,,232,128.0,177,75.0,10.0,195.4,,,,3.5,-2.0,
2002,,0.23,1.2,,,0,,38,1972-07-31,,,17,,,,,,,,,,,,,,0.0,,,,,6,1,6-4,7.9,,,,3,,,,,,,,,24,,,,13.0,Chris Weinke,,3.3,,,44.7,0.0,0,180,4.7,WeinCh00,qb,,,,,0-1-0,26.2,,,,,,,5.0,0.8,0.0,9.0,1.8,1.5,0.0,,,,,2002,,CAR,,,,6,,,5.0,,,232,9.0,35,,10.6,30.0,,,,1.8,,
2005,,6.46,6.5,,,0,,13,1972-07-31,,,7,,,,,,,,,,,1.0,,,0.0,,,,1.0,3,0,6-4,0.0,,,,0,,,,,,,,,18,,,,1.0,Chris Weinke,,4.92,,,53.8,7.7,1,64,4.9,WeinCh00,,,,,,,93.1,,,,,,,8.0,2.7,0.0,-5.0,-0.6,-1.7,0.0,,,,,2005,,CAR,,,,0,,,8.0,,,232,-5.0,0,,9.1,21.3,,,,-0.6,,
2006,83.0,4.06,5.1,85.0,,2,,96,1972-07-31,,,56,94.0,27.6,,,,,,,,,,,,2.0,0.0,1.0,-2.0,,3,3,6-4,4.2,83.0,,,4,,,,,,,,,38,,,,13.0,Chris Weinke,89.0,5.38,82.0,,58.3,2.1,2,625,6.5,WeinCh00,qb,,,,,1-2-0,67.4,,,,,,,4.0,1.3,0.0,16.0,4.0,5.3,0.0,,81.0,0.0,,2006,,CAR,,,,10,,78.0,4.0,,,232,16.0,55,94.0,11.2,208.3,,,,4.0,-2.0,
2007,,3.44,5.6,,,0,,22,1972-07-31,,,13,,2.5,,,,,,,,,,,,,,,,,2,1,6-4,0.0,,,,0,,,,,,,,,21,,,,,Chris Weinke,,2.7,,,59.1,4.5,1,104,4.7,WeinCh00,qb,,,,,0-1-0,86.2,,,,,,,,,,,,,,,,,,2007,,SFO,,,,5,,,,,,232,,31,,8.0,52.0,,,,,,
Career,,3.62,4.3,,,9,,709,1972-07-31,,,386,,,,,,,,,,,1.0,,,13.0,0.0,2.0,-4.0,1.0,29,20,6-4,3.7,,,,26,,,,,,,,,48,,,,23.0,Chris Weinke,,4.77,,,54.4,2.1,15,3904,5.5,WeinCh00,,,,,,2-18-0,62.2,,,,,,,54.0,1.9,6.0,148.0,2.7,5.1,6.0,,,0.0,,Career,,,,,,47,,,54.0,,,232,148.0,298,,10.1,134.6,,,,2.7,-4.0,
