,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2000,70.0,2.95,4.6,82.0,,1,,67,1977-10-27,,,36,82.0,,,,,,,,,,,,,4,0.0,0.0,0.0,,4,2,6-2,4.5,82.0,,,3,,,,,,,,,26,,,,8,Doug Johnson,69.0,4.14,80.0,,53.7,3.0,2,406,6.1,JohnDo00,qb,,,,,0-2-0,63.4,,,,,,,3,0.8,0,11,3.7,2.8,0,,41.0,0.0,,2000,,ATL,,,,13,,89.0,3,,,225,11,75,87.0,11.3,101.5,,,,3.7,0.0,
2001,,4.29,8.6,,,0,,5,1977-10-27,,,3,,,,,,,,,,,1.0,,,2,0.0,0.0,0.0,1.0,3,0,6-2,0.0,,,,0,,,,,,,,,14,,,,8,Doug Johnson,,1.43,,,60.0,20.0,1,23,4.6,JohnDo00,,,,,,,110.8,,,,,,,5,1.7,0,12,2.4,4.0,0,,,0.0,,2001,,ATL,,,,2,,,5,,,225,12,13,,7.7,7.7,,,,2.4,0.0,
2002,107.0,5.7,6.2,102.0,,2,,57,1977-10-27,,,37,120.0,,,,,,,,,,1.0,,,3,0.0,1.0,-1.0,2.0,6,1,6-2,5.3,65.0,,,3,,,,,,,,,63,,,,15,Doug Johnson,131.0,7.28,99.0,,64.9,3.5,2,448,7.9,JohnDo00,qb,,,,,1-0-0,78.7,,,,,,,8,1.3,1,16,2.0,2.7,1,,110.0,0.0,,2002,,ATL,,,,3,,94.0,8,,,225,16,11,126.0,12.1,74.7,,,,2.0,-1.0,
2003,87.0,4.4,5.2,88.0,,5,,243,1977-10-27,,,136,89.0,,,,,,,,,,,,,3,0.0,2.0,0.0,,10,8,6-2,4.9,69.0,,,12,,,,,,,,,86,,,,13,Doug Johnson,98.0,5.85,83.0,,56.0,3.3,8,1655,6.8,JohnDo00,QB,,,,,1-7-0,67.5,,,,,,,14,1.4,1,21,1.5,2.1,1,,95.0,0.0,,2003,,ATL,,,,19,,90.0,14,,,225,21,121,100.0,12.2,165.5,,,,1.5,0.0,
2004,,4.77,5.7,,,0,,12,1977-10-27,,,6,,,,,,,,,,,,,,0,,,,,2,0,6-2,0.0,,,,0,,,,,,,,,33,,,,-1,Doug Johnson,,4.77,,,50.0,0.0,0,68,5.7,JohnDo00,,,,,,,67.4,,,,,,,2,1.0,0,-2,-1.0,-1.0,0,,,,,2004,,TEN,,,,1,,,2,,,225,-2,6,,11.3,34.0,,,,-1.0,,
Career,,4.32,5.3,,,8,,384,1977-10-27,,,218,,,,,,,,,,,2.0,,,12,0.0,3.0,-1.0,3.0,25,11,6-2,4.7,,,,18,,,,,,,,,86,,,,15,Doug Johnson,,5.63,,,56.8,3.4,13,2600,6.8,JohnDo00,,,,,,2-9-0,69.4,,,,,,,32,1.3,2,58,1.8,2.3,2,,,0.0,,Career,,,,,,38,,,32,,,225,58,226,,11.9,104.0,,,,1.8,-1.0,
