,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2004,78.0,3.56,4.2,75.0,,-1,,226,1981-04-22,,,123,83.0,,,,,,,,,,0.0,,,5.0,0.0,1.0,-3.0,1.0,8,7,6-4,4.0,86.0,,,9,,,,,,,,,59,,,,3.0,Ken Dorsey,80.0,4.76,77.0,,54.4,2.7,6,1231,5.4,DorsKe00,qb,,,,,1-6-0,62.4,,,,,,,5.0,0.6,0.0,7.0,1.4,0.9,0.0,,108.0,0.0,,2004,,SFO,,,,13,,83.0,5.0,,,220,7.0,94,76.0,10.0,153.9,,,,1.4,-3.0,
2005,85.0,4.2,4.8,82.0,,1,,90,1981-04-22,,,48,79.0,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,3,3,6-4,2.2,116.0,,,2,,,,,,,,,44,,,,6.0,Ken Dorsey,79.0,4.72,82.0,,53.3,2.2,2,481,5.3,DorsKe00,qb,,,,,1-2-0,66.9,,,,,,,4.0,1.3,0.0,11.0,2.8,3.7,0.0,,103.0,0.0,,2005,,SFO,,,,6,,78.0,4.0,,,220,11.0,28,73.0,10.0,160.3,,,,2.8,0.0,
2006,,-3.5,0.0,,,0,,1,1981-04-22,,,0,,0.1,,,,,,,,,,,,,,,,,1,0,6-4,0.0,,,,0,,,,,,,,,0,,,,,Ken Dorsey,,-3.5,,,0.0,0.0,0,0,0.0,DorsKe00,,,,,,,39.6,,,,,,,,,,,,,,,,,,2006,,CLE,,,,1,,,,,,220,,7,,,0.0,,,,,,
2007,,,,,,0,,0,1981-04-22,,,0,,,,,,,,,,,,,,,,,,,1,0,6-4,,,,,0,,,,,,,,,0,,,,,Ken Dorsey,,,,,,,0,0,,DorsKe00,,,,,,,,,,,,,,,,,,,,,,,,,2007,,CLE,,,,0,,,,,,220,,0,,,0.0,,,,,,
2008,36.0,0.13,0.6,30.0,,1,,91,1981-04-22,,,43,54.0,13.2,,,,,,,,,,,,2.0,0.0,2.0,-6.0,,4,3,6-4,7.7,32.0,,,7,,,,,,,,,28,,,,0.0,Ken Dorsey,54.0,3.41,32.0,,47.3,0.0,0,370,4.1,DorsKe00,qb,,,,,0-3-0,26.4,,,,,,,2.0,0.5,0.0,0.0,0.0,0.0,0.0,,105.0,0.0,,2008,,CLE,,,,5,,55.0,2.0,,,220,0.0,43,46.0,8.6,92.5,,,,0.0,-6.0,
Career,,2.91,3.5,,,1,,408,1981-04-22,,,214,,,,,,,,,,,0.0,,,9.0,0.0,3.0,-9.0,1.0,17,13,6-4,4.4,,,,18,,,,,,,,,59,,,,6.0,Ken Dorsey,,4.41,,,52.5,2.0,8,2082,5.1,DorsKe00,,,,,,2-11-0,55.2,,,,,,,11.0,0.6,0.0,18.0,1.6,1.1,0.0,,,0.0,,Career,,,,,,25,,,11.0,,,220,18.0,172,,9.7,122.5,,,,1.6,-9.0,
