,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
1997,40.0,0.45,1.6,46.0,,1,,73,1973-07-09,,,45,118.0,,,,,,,,,,,,,4,0.0,1.0,-8.0,,5,1,6-2,11.0,-7.0,,,8,,,,,,,,,41,,,,3,Kelly Holcomb,75.0,4.5,59.0,,61.6,1.4,1,454,6.2,HolcKe00,qb,,,,,0-1-0,44.3,,,,,,,5,1.0,0,5,1.0,1.0,0,,64.0,0.0,,1997,,IND,,,,11,,72.0,5,,,212,5,76,90.0,10.1,90.8,,,,1.0,-8.0,
2001,,11.17,11.2,,,0,,12,1973-07-09,,,7,,,,,,,,,,,,,,0,,,,,1,0,6-2,0.0,,,,0,,,,,,,,,25,,,,0,Kelly Holcomb,,9.5,,,58.3,8.3,1,114,9.5,HolcKe00,,,,,,,118.1,,,,,,,1,1.0,0,0,0.0,0.0,0,,,,,2001,,CLE,,,,0,,,1,,,212,0,0,,16.3,114.0,,,,0.0,,
2002,120.0,6.58,7.3,119.0,,2,,106,1973-07-09,,,64,104.0,,,,,,,,,,1.0,,,1,0.0,0.0,0.0,1.0,4,2,6-2,3.8,90.0,,,4,,,,,,,,,44,,,,7,Kelly Holcomb,119.0,6.76,121.0,,60.4,7.5,8,790,7.5,HolcKe00,qb,,,,,1-1-0,92.9,,,,,,,8,2.0,0,9,1.1,2.3,0,,113.0,0.0,,2002,,CLE,,,,5,,153.0,8,,,212,9,40,117.0,12.3,197.5,,,,1.1,0.0,
2003,82.0,4.0,4.8,82.0,,4,,302,1973-07-09,,,193,114.0,,,,,,,,,,1.0,,,5,0.0,4.0,-3.0,1.0,10,8,6-2,4.0,86.0,,,12,,,,,,,,,68,,,,6,Kelly Holcomb,84.0,5.05,92.0,,63.9,3.3,10,1797,6.0,HolcKe00,QB,,,,,2-6-0,74.6,,,,,,,8,0.8,0,7,0.9,0.7,0,,100.0,0.0,,2003,,CLE,,,,21,,90.0,8,,,212,7,166,84.0,9.3,179.7,,,,0.9,-3.0,
2004,116.0,6.75,7.5,116.0,,2,,87,1973-07-09,,,59,128.0,,,,,,,,,,,,,1,0.0,2.0,-5.0,,4,2,6-2,5.7,55.0,,,5,,,,,,,,,55,,,,0,Kelly Holcomb,129.0,7.67,121.0,,67.8,8.0,7,737,8.5,HolcKe00,qb,,,,,1-1-0,96.8,,,,,,,3,0.8,0,-2,-0.7,-0.5,0,,108.0,0.0,,2004,,CLE,,,,5,,147.0,3,,,212,-2,31,129.0,12.5,184.3,,,,-0.7,-5.0,
2005,93.0,4.89,5.9,95.0,,5,,230,1973-07-09,,,155,125.0,,,,,,,,,,1.0,,,13,0.0,3.0,-31.0,1.0,10,8,6-2,3.5,94.0,,,8,,,,,,,,,65,,,,8,Kelly Holcomb,92.0,5.54,106.0,,67.4,4.3,10,1509,6.6,HolcKe00,QB,,,,,4-4-0,85.6,,,,,,,18,1.8,1,11,0.6,1.1,1,,99.0,0.0,,2005,,BUF,,,,17,,103.0,18,,,212,11,140,94.0,9.7,150.9,,,,0.6,-31.0,
2007,86.0,4.45,6.1,98.0,,2,,83,1973-07-09,,,42,64.0,26.7,,,,,,,,,,,,1,0.0,0.0,0.0,,3,3,6-2,1.2,129.0,,,1,,,,,,,,,40,,,,0,Kelly Holcomb,72.0,4.51,88.0,,50.6,2.4,2,515,6.2,HolcKe00,qb,,,,,0-3-0,73.1,,,,,,,0,0.0,0,0,,0.0,0,,59.0,0.0,,2007,,MIN,,,,12,,82.0,0,,,212,0,87,86.0,12.3,171.7,,,,,0.0,
Career,,4.61,5.6,,,16,,893,1973-07-09,,,565,,,,,,,,,,,3.0,,,25,0.0,10.0,-47.0,3.0,37,24,6-2,4.3,,,,38,,,,,,,,,68,,,,8,Kelly Holcomb,,5.58,,,63.3,4.4,39,5916,6.6,HolcKe00,,,,,,8-16-0,79.2,,,,,,,43,1.2,1,30,0.7,0.8,1,,,0.0,,Career,,,,,,71,,,43,,,212,30,540,,10.5,159.9,,,,0.7,-47.0,
