,Name,player_id,position
57,Tom Tupa,TupaTo20,"['p', 'p', 'QB', 'p', 'P', 'P', 'P/QB', '', 'P', '', 'p', 'P', 'P/QB', 'P', 'P', 'P', 'P']"
9,Kerry Collins,CollKe00,"['QB', 'QB', 'QB', '', 'qb', 'qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', 'QB', 'qb', 'qb', 'qb', '']"
19,Kent Graham,GrahKe00,"['qb', '', 'qb', 'qb', 'qb', 'qb', 'QB', 'qb', '', '']"
5,Drew Bledsoe,BledDr00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', 'QB', 'QB', 'qb', '']"
21,John Friesz,FrieJo00,"['qb', 'QB', 'qb', 'qb', 'qb', 'qb', 'qb', 'qb', '', '', '']"
17,Jeff Garcia,GarcJe00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', 'QB', 'QB', '', '']"
50,Steve Stenstrom,StenSt00,"['', '', 'qb', 'qb', '']"
61,Steve Young,YounSt00,"['qb', 'QB', '', '', '', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '', '']"
13,Chris Chandler,ChanCh00,"['QB', 'qb', 'qb', '', 'qb', 'QB', 'qb', 'qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', 'qb', '']"
21,Tony Graziani,GrazTo00,"['qb', 'qb', 'qb', '']"
29,Danny Kanell,KaneDa00,"['', 'QB', 'QB', '', '', '', '']"
7,Jeff Blake,BlakJe00,"['', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', '', 'QB', 'QB', '', '', '']"
16,Scott Covington,CoviSc00,"['', 'qb', '']"
51,Akili Smith,SmitAk00,"['qb', 'QB', 'qb', 'qb', '']"
13,Koy Detmer,DetmKo00,"['qb', 'qb', '', '', 'qb', '', 'qb', '', '', '']"
35,Donovan McNabb,McNaDo00,"['qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', '']"
39,Doug Pederson,PedeDo00,"['', '', '', '', 'QB', 'qb', '', '', '', '', '']"
32,Shane Matthews,MattSh00,"['', 'qb', 'qb', 'qb', 'qb', '', '']"
35,Cade McNown,McNoCa00,"['qb', 'QB', '']"
37,Jim Miller,MillJi00,"['', 'qb', 'qb', 'qb', 'QB', 'QB', '']"
12,Trent Dilfer,DilfTr00,"['qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', 'qb', '', 'qb', 'QB', 'qb', '']"
27,Shaun King,KingSh00,"['qb', 'qb', '', 'qb', '', 'qb', '']"
56,Eric Zeier,ZeieEr00,"['qb', '', '', 'qb', '', '', '']"
19,Jim Harbaugh,HarbJi00,"['', 'qb', 'qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', '']"
30,Erik Kramer,KramEr00,"['qb', 'qb', 'qb', 'qb', 'qb', 'QB', 'qb', 'QB', 'QB', 'qb', '']"
36,Moses Moreno,MoreMo00,"['qb', '', 'qb', '']"
14,Jake Delhomme,DelhJa00,"['qb', '', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', 'qb', '', '']"
26,Billy Joe Hobert,HobeBi00,"['qb', 'qb', '', '', 'qb', 'qb', '']"
49,Billy Joe Tolliver,TollBi00,"['qb', 'QB', 'qb', 'qb', 'qb', 'QB', '', 'qb', 'qb', 'qb', '']"
58,Danny Wuerffel,WuerDa00,"['qb', 'qb', '', '', '', 'qb', '']"
4,Dave Brown,BrowDa00,"['', '', 'QB', 'QB', 'QB', 'qb', '', 'qb', 'qb', '', '']"
41,Jake Plummer,PlumJa00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
13,Tim Couch,CoucTi00,"['QB', 'qb', 'QB', 'QB', 'QB', '']"
17,Ty Detmer,DetmTy00,"['', '', 'QB', 'QB', 'qb', 'qb', 'qb', '', '']"
