,Name,player_id,position
2,Derek Anderson,AndeDe00,"['qb', 'QB', 'QB', 'qb', 'QB', '', '', '', 'qb', '', 'qb', '', 'qb', '']"
35,Cam Newton,NewtCa00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '', '']"
53,Joe Webb,WebbJo00,"['qb', 'wr', '', 'wr', '', '', '', '', '', '']"
37,Carson Palmer,PalmCa00,"['QB', 'QB', 'QB', 'QB', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', 'QB', '']"
45,Drew Stanton,StanDr00,"['', 'qb', 'qb', '', 'QB', '', 'qb', 'qb', '']"
7,Tom Brady,BradTo00,"['', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
29,Jimmy Garoppolo,GaroJi00,"['', '', '', 'qb', '', 'QB', '']"
28,Tarvaris Jackson,JackTa00,"['', 'QB', 'qb', '', '', 'QB', '', '', '', '']"
68,Russell Wilson,WilsRu00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
30,Landry Jones,JoneLa02,"['', '', 'qb', 'qb', 'qb', '']"
39,Ben Roethlisberger,RoetBe00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '', '']"
51,Michael Vick,VickMi00,"['', 'QB', '', 'QB', 'QB', 'QB', None, None, '', 'QB', 'QB', 'QB', 'qb', '', '', '']"
36,Eli Manning,MannEl00,"['qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', '']"
9,Andy Dalton,DaltAn00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
5,Drew Brees,BreeDr00,"['', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
47,Luke McCown,McCoLu00,"['qb', 'qb', '', '', '', 'qb', '', '', '', 'qb', '']"
46,Alex Smith,SmitAl03,"['qb', 'QB', 'qb', None, 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
8,Kirk Cousins,CousKi00,"['', 'qb', 'qb', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
43,Colt McCoy,McCoCo00,"['QB', 'QB', '', '', '', '', '', '', '', '']"
18,Ryan Fitzpatrick,FitzRy00,"['', '', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '', 'qb', 'QB', '']"
51,Geno Smith,SmitGe00,"['QB', 'QB', '', 'qb', 'qb', '', '']"
8,Matt Cassel,CassMa00,"['', '', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', '', 'qb', 'qb', 'qb', '', '']"
39,EJ Manuel,ManuEJ00,"['QB', 'qb', 'qb', 'qb', 'qb', '']"
58,Tyrod Taylor,TaylTy00,"['', '', '', '', 'QB', 'QB', 'QB', '', '', '']"
11,Sam Bradford,BradSa00,"['QB', 'QB', 'QB', 'qb', '', 'QB', 'QB', '', '', '']"
51,Mark Sanchez,SancMa00,"['QB', 'QB', 'QB', 'QB', 'qb', '', '', '', '']"
8,Blake Bortles,BortBl00,"['QB', 'QB', 'QB', 'QB', 'QB', '', '']"
47,Aaron Rodgers,RodgAa00,"['', '', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', '']"
56,Scott Tolzien,TolzSc00,"['', 'qb', '', '', 'qb', 'qb', '']"
4,Teddy Bridgewater,BridTe00,"['QB', 'QB', '', '', 'qb', '']"
18,Shaun Hill,HillSh00,"['', 'qb', 'QB', 'qb', 'QB', '', '', '', 'QB', '', 'qb', '']"
9,Derek Carr,CarrDe02,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
40,Matt McGloin,McGlMa01,"['qb', '', '', 'qb', '']"
35,Dan Orlovsky,OrloDa00,"['', 'qb', '', 'qb', '', '', '', '', '']"
46,Matthew Stafford,StafMa00,"['QB', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
28,Peyton Manning,MannPe00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', None, 'QB', 'QB', 'QB', 'QB', '']"
36,Brock Osweiler,OsweBr00,"['', '', '', 'qb', 'QB', 'qb', 'qb', '']"
44,Trevor Siemian,SiemTr00,"['', 'QB', 'QB', 'qb', '']"
