,Name,player_id,position
8,Kellen Clemens,ClemKe00,"['', 'QB', '', 'qb', '', 'qb', '', 'QB', '', '', '', '', '']"
46,Philip Rivers,RivePh00,"['', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
30,EJ Manuel,ManuEJ00,"['QB', 'qb', 'qb', 'qb', 'qb', '']"
32,Kyle Orton,OrtoKy00,"['QB', 'qb', 'QB', 'QB', 'QB', '', 'qb', '', 'qb', 'QB', '']"
2,Derek Anderson,AndeDe00,"['qb', 'QB', 'QB', 'qb', 'QB', '', '', '', 'qb', '', 'qb', '', 'qb', '']"
39,Cam Newton,NewtCa00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '', '']"
59,Joe Webb,WebbJo00,"['qb', 'wr', '', 'wr', '', '', '', '', '', '']"
5,Teddy Bridgewater,BridTe00,"['QB', 'QB', '', '', 'qb', '']"
7,Matt Cassel,CassMa00,"['', '', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', '', 'qb', 'qb', 'qb', '', '']"
39,Christian Ponder,PondCh00,"['QB', 'QB', 'QB', 'qb', '']"
14,Austin Davis,DaviAu00,"['', 'QB', '', '', '']"
24,Shaun Hill,HillSh00,"['', 'qb', 'QB', 'qb', 'QB', '', '', '', 'QB', '', 'qb', '']"
47,Matthew Stafford,StafMa00,"['QB', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
12,Jimmy Clausen,ClauJi00,"['QB', '', 'qb', '', 'qb', '']"
14,Jay Cutler,CutlJa00,"['qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', '']"
34,Ryan Lindley,LindRy00,"['qb', '', 'qb', '', '']"
42,Carson Palmer,PalmCa00,"['QB', 'QB', 'QB', 'QB', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', 'QB', '']"
52,Drew Stanton,StanDr00,"['', 'qb', 'qb', '', 'QB', '', 'qb', 'qb', '']"
24,Blaine Gabbert,GabbBl00,"['QB', 'QB', '', '', 'qb', 'qb', 'qb', '', '']"
33,Colin Kaepernick,KaepCo00,"['', 'qb', 'QB', 'QB', 'QB', 'QB', '']"
12,Kirk Cousins,CousKi00,"['', 'qb', 'qb', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
21,Robert Griffin III,GrifRo01,"['QB', 'QB', 'QB', 'qb', '', '', '']"
38,Colt McCoy,McCoCo00,"['QB', 'QB', '', '', '', '', '', '', '', '']"
28,Brian Hoyer,HoyeBr00,"['', '', '', '', '', 'QB', 'QB', 'qb', '', '', '', '', '']"
36,Johnny Manziel,ManzJo00,"['qb', 'qb', '']"
52,Connor Shaw,ShawCo00,"['qb', '']"
54,Geno Smith,SmitGe00,"['QB', 'QB', '', 'qb', 'qb', '', '']"
57,Michael Vick,VickMi00,"['', 'QB', '', 'QB', 'QB', 'QB', None, None, '', 'QB', 'QB', 'QB', 'qb', '', '', '']"
23,Mike Glennon,GlenMi00,"['QB', 'qb', '', 'qb', '', '', '']"
41,Josh McCown,McCoJo01,"['', 'qb', 'QB', 'qb', '', 'QB', '', '', 'qb', '', 'qb', 'QB', 'QB', 'qb', 'QB', 'qb', '', '']"
28,Jake Locker,LockJa00,"['', 'QB', 'qb', 'qb', '']"
33,Zach Mettenberger,MettZa00,"['qb', 'qb', '']"
61,Charlie Whitehurst,WhitCh02,"['', 'qb', 'qb', '', '', 'qb', '', '', '', '']"
12,Derek Carr,CarrDe02,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
42,Matt McGloin,McGlMa01,"['qb', '', '', 'qb', '']"
52,Matt Schaub,SchaMa00,"['', '', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '', '', '', '', '', '']"
5,Blake Bortles,BortBl00,"['QB', 'QB', 'QB', 'QB', 'QB', '', '']"
26,Chad Henne,HennCh01,"['', 'QB', 'QB', '', 'qb', 'QB', '', '', '', '', '']"
